Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,248,0.002794,17209,123,0.002414,9824,0,123,0,0.000000
1,224,0.003067,15557,112,0.002768,8946,0,112,0,0.000000
2,215,0.003011,14939,108,0.003230,8614,0,108,0,0.000000
3,168,0.004338,11646,84,0.003149,6698,0,84,0,0.000000
4,210,0.003094,14570,105,0.003327,8392,0,105,0,0.000000
5,185,0.003792,12843,92,0.003241,7350,0,92,0,0.000000
6,210,0.003107,14571,106,0.003247,8454,0,106,0,0.000000
7,224,0.003167,15534,112,0.002528,8930,0,112,0,0.000000
8,208,0.003191,14433,104,0.003199,8290,0,104,0,0.000000
9,187,0.003661,12975,93,0.003298,7416,0,93,0,0.000000
10,229,0.002893,15890,115,0.002923,9176,0,115,0,0.000000
11,247,0.002840,17120,123,0.002438,9808,0,123,0,0.000000
12,196,0.003084,13606,98,0.003902,7822,0,98,0,0.000000
13,229,0.003184,15883,114,0.002414,9092,0,114,0,0.000000
14,155,0.004344,10767,78,0.004089,6220,0,78,0,0.000000
15,179,0.003749,12399,89,0.003575,7108,0,89,0,0.000000
16,199,0.003264,13799,100,0.003531,7984,0,100,0,0.000000
17,233,0.002822,16164,116,0.002915,9256,0,116,0,0.000000
18,190,0.003578,13176,95,0.003364,7582,0,95,0,0.000000
19,188,0.003605,13054,94,0.003359,7486,0,94,0,0.000000
20,198,0.003316,13756,99,0.003451,7898,0,99,0,0.000000
21,196,0.003482,13586,99,0.003184,7902,0,99,0,0.000000
22,192,0.003321,13321,96,0.003723,7672,0,96,0,0.000000
23,168,0.004032,11639,83,0.003834,6626,0,83,0,0.000000
24,182,0.003732,12632,91,0.003460,7254,0,91,0,0.000000
25,210,0.002977,14589,105,0.003507,8366,0,105,0,0.000000
26,224,0.002831,15548,112,0.003259,8940,0,112,0,0.000000
27,215,0.003052,14916,108,0.003097,8616,0,108,0,0.000000
28,196,0.003386,13596,98,0.003448,7822,0,98,0,0.000000
29,258,0.002700,17909,129,0.002285,10284,0,129,0,0.000000
30,215,0.002972,14912,107,0.003341,8544,0,107,0,0.000000
31,187,0.003642,12980,94,0.003381,7504,0,94,0,0.000000
32,201,0.003223,13955,101,0.003412,8058,0,101,0,0.000000
33,220,0.003111,15271,109,0.002881,8682,0,109,0,0.000000
34,258,0.002733,17899,130,0.002259,10356,0,130,0,0.000000
35,272,0.002389,18882,136,0.002527,10848,0,136,0,0.000000
36,280,0.002296,19424,139,0.002483,11100,0,139,0,0.000000
37,296,0.002149,20519,149,0.002445,11880,0,149,0,0.000000
38,262,0.002351,18190,131,0.002917,10454,0,131,0,0.000000
39,268,0.002301,18603,134,0.002803,10680,0,134,0,0.000000
40,275,0.002557,19076,137,0.002161,10938,0,137,0,0.000000
41,226,0.003134,15691,113,0.002556,9024,0,113,0,0.000000
42,267,0.002621,18507,134,0.002201,10704,0,134,0,0.000000
43,262,0.002449,18202,131,0.002699,10436,0,131,0,0.000000
44,273,0.002385,18959,136,0.002536,10862,0,136,0,0.000000
45,259,0.002544,17978,130,0.002596,10366,0,130,0,0.000000
46,276,0.002461,19161,138,0.002293,11008,0,138,0,0.000000
47,281,0.002381,19489,140,0.002324,11160,0,140,0,0.000000
48,275,0.002367,19076,137,0.002501,10928,0,137,0,0.000000
49,261,0.002285,18114,131,0.003073,10442,0,131,0,0.000000
50,1,0.006559,69,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.330,0.18
   0.340,0.98
   0.350,2.59
   0.360,4.45
   0.370,6.40
   0.380,10.32
   0.390,14.44
   0.400,17.88
   0.410,21.46
   0.420,24.67
   0.430,26.68
   0.440,28.20
   0.450,29.66
   0.460,31.34
   0.470,32.81
   0.480,34.23
   0.490,35.21
   0.500,36.04
   0.510,36.86
   0.520,37.58
   0.530,38.29
   0.540,39.00
   0.550,39.46
   0.560,39.89
   0.570,40.24
   0.580,40.49
   0.590,41.13
   0.600,41.42
   0.610,41.68
   0.620,41.98
   0.630,42.20
   0.640,42.46
   0.650,42.55
   0.660,42.80
   0.670,42.99
   0.680,43.17
   0.690,43.35
   0.700,43.56
   0.710,43.77
   0.720,43.97
   0.730,44.09
   0.740,44.20
   0.750,44.41
   0.760,44.59
   0.770,44.70
   0.780,44.98
   0.790,45.16
   0.800,45.34
   0.810,45.46
   0.820,45.67
   0.830,45.83
   0.840,45.96
   0.850,46.04
   0.860,46.17
   0.870,46.29
   0.880,46.42
   0.890,46.54
   0.900,46.72
   0.910,46.95
   0.920,47.07
   0.930,47.20
   0.940,47.27
   0.950,47.37
   0.960,47.50
   0.970,47.68
   0.980,47.77
   0.990,47.94
   1.000,48.46
   1.100,49.13
   1.200,49.82
   1.300,50.57
   1.400,51.29
   1.500,51.77
   1.600,52.71
   1.700,53.57
   1.800,54.65
   1.900,55.87
   2.000,56.97
   2.100,57.86
   2.200,58.67
   2.300,59.49
   2.400,60.32
   2.500,61.16
   2.600,61.99
   2.700,62.81
   2.800,63.98
   2.900,64.70
   3.000,65.41
   3.100,66.35
   3.200,67.19
   3.300,68.16
   3.400,69.17
   3.500,70.02
   3.600,70.68
   3.700,71.53
   3.800,72.47
   3.900,73.41
   4.000,74.64
   4.100,75.74
   4.200,76.75
   4.300,77.46
   4.400,78.24
   4.500,78.88
   4.600,79.30
   4.700,79.76
   4.800,80.03
   4.900,80.42
   5.000,80.84
   5.100,81.29
   5.200,81.59
   5.300,82.17
   5.400,82.53
   5.500,83.01
   5.600,83.49
   5.700,83.81
   5.800,84.21
   5.900,84.48
   6.000,84.96
   6.100,85.23
   6.200,85.54
   6.300,85.81
   6.400,86.09
   6.500,86.36
   6.600,86.56
   6.700,86.82
   6.800,87.07
   6.900,87.39
   7.000,87.69
   7.100,88.08
   7.200,88.35
   7.300,88.79
   7.400,89.13
   7.500,89.55
   7.600,89.75
   7.700,90.09
   7.800,90.37
   7.900,90.65
   8.000,90.95
   8.100,91.29
   8.200,91.59
   8.300,91.84
   8.400,92.18
   8.500,92.30
   8.600,92.41
   8.700,92.59
   8.800,92.67
   8.900,92.73
   9.000,92.89
   9.100,93.06
   9.200,93.10
   9.300,93.17
   9.400,93.35
   9.500,93.46
   9.600,93.53
   9.700,93.67
   9.800,93.74
   9.900,93.90
  10.000,94.54
  11.000,96.08
  12.000,97.73
  13.000,98.12
  14.000,98.47
  15.000,98.79
  16.000,99.10
  17.000,99.24
  18.000,99.41
  19.000,99.61
  20.000,99.72
  21.000,99.73
  22.000,99.80
  23.000,99.88
  29.000,99.89
  30.000,99.91
  31.000,99.93
  38.000,99.95
  39.000,99.96
  40.000,99.98
  43.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   0.330,0.02
   0.340,0.33
   0.350,1.21
   0.360,2.73
   0.370,4.42
   0.380,7.00
   0.390,10.94
   0.400,15.21
   0.410,18.90
   0.420,21.97
   0.430,24.38
   0.440,26.38
   0.450,28.14
   0.460,29.75
   0.470,31.22
   0.480,32.67
   0.490,33.90
   0.500,34.94
